,,2012,,,,,,,,,
Road - All Sources,Mode,CO2,NOx,PM10 Exhaust,PM10 Brake,PM10 Tyre,PM10_Total,PM25 Exhaust,PM25 Brake,PM25 Tyre,PM25_Total
Outer,DieselCar,1150590.0,4321.7,144.6,258.4,64.0,467.0,129.9,102.8,44.8,277.5
Outer,PetrolLgv,15657.6,36.0,0.1,3.6,0.9,4.6,0.1,1.4,0.6,2.2
Outer,DieselLgv,438125.6,1673.9,72.4,115.9,29.4,217.6,65.0,46.1,20.6,131.7
Outer,LTBus,226724.2,1691.2,8.0,49.3,5.5,62.7,7.2,19.6,3.8,30.6
Outer,Coach,77023.4,565.9,5.3,12.3,1.4,19.0,4.8,4.9,1.0,10.7
Outer,Rigid,375389.9,2206.5,19.6,94.5,13.6,127.7,17.6,37.6,9.5,64.7
Outer,Artic,226935.2,1074.1,8.7,22.9,9.2,40.8,7.9,9.1,6.4,23.4
NonGLA Total,All Modes,3139520.8,9102.3,206.5,426.9,147.4,780.8,184.0,169.9,103.2,457.0
NonGLA,Motorcycle,15350.2,31.7,2.0,1.8,0.5,4.3,1.7,0.7,0.3,2.7
NonGLA,Taxi,44011.4,161.0,8.9,3.9,1.4,14.2,8.0,1.6,1.0,10.5
NonGLA,PetrolCar,1160755.1,1074.4,20.6,161.3,55.3,237.2,17.2,64.2,38.7,120.1
